"desc","img"
"Plate 125.  The Red-Fish or Bass of the South.  Scioena ocellata (L.), Gthr.  
From The Fisheries and Fishery Industries of the United States, Published in 1884-1887 by the U.S. Government Printing Office","https://photolib.noaa.gov/Portals/0//GravityImages/4417/ProportionalFixedWidth/figb038664672x800x800.jpg"
"Plate 126.  The Yellow-tail.  Bairdiella Chrysura, Lac.  
From The Fisheries and Fishery Industries of the United States, Published in 1884-1887 by the U.S. Government Printing Office","https://photolib.noaa.gov/Portals/0//GravityImages/4418/ProportionalFixedWidth/figb038764672x800x800.jpg"
"Plate 127A.  The Kingfish or Sea Mink.  Menticirrus nebulosus (Mitch.), Gill.  
From The Fisheries and Fishery Industries of the United States, Published in 1884-1887 by the U.S. Government Printing Office","https://photolib.noaa.gov/Portals/0//GravityImages/4419/ProportionalFixedWidth/figb038864672x800x800.jpg"
"Plate 127B.  The Carolina Whiting.  Menticirrus alburnus (L.), Gill.  
From The Fisheries and Fishery Industries of the United States, Published in 1884-1887 by the U.S. Government Printing Office","https://photolib.noaa.gov/Portals/0//GravityImages/4420/ProportionalFixedWidth/figb038921690x800x800.jpg"
"Plate 128.  The Croaker.  Micropogon undulatus (L.), C.&V.;  
From The Fisheries and Fishery Industries of the United States, Published in 1884-1887 by the U.S. Government Printing Office","https://photolib.noaa.gov/Portals/0//GravityImages/4421/ProportionalFixedWidth/figb039021690x800x800.jpg"
"Plate 129.  The Roncador.  Roncador  Stearnsii (Steindachner), J. & G.  
From The Fisheries and Fishery Industries of the United States, Published in 1884-1887 by the U.S. Government Printing Office","https://photolib.noaa.gov/Portals/0//GravityImages/4422/ProportionalFixedWidth/figb039121690x800x800.jpg"
"Plate 130.  The Sheep's Head.  (Young.)  Diplodus probatpcephalus (Walb.), J. & G.  
From The Fisheries and Fishery Industries of the United States, Published in 1884-1887 by the U.S. Government Printing Office","https://photolib.noaa.gov/Portals/0//GravityImages/4423/ProportionalFixedWidth/figb039221690x800x800.jpg"
"Plate 131.  The Sheep's Head.  (Adult.)  Diplodus probatpcephalus (Walb.), J. & G.  
From The Fisheries and Fishery Industries of the United States, Published in 1884-1887 by the U.S. Government Printing Office","https://photolib.noaa.gov/Portals/0//GravityImages/4424/ProportionalFixedWidth/figb039321690x800x800.jpg"
"Plate 132.   The Charleston Bream or Pin-Fish.  Diplodus Holbrookii, Bean.  
From The Fisheries and Fishery Industries of the United States, Published in 1884-1887 by the U.S. Government Printing Office","https://photolib.noaa.gov/Portals/0//GravityImages/4425/ProportionalFixedWidth/figb039421690x800x800.jpg"
"Plate 133.  The Scuppaug, Scup,  or Northern Porgy.  Stenotomus chrysops (Mitch.), Bean.  
From The Fisheries and Fishery Industries of the United States, Published in 1884-1887 by the U.S. Government Printing Office","https://photolib.noaa.gov/Portals/0//GravityImages/4426/ProportionalFixedWidth/figb039521690x800x800.jpg"
"Plate 134.  The Southern Scup.  Stenotomus Gardenii, Bean. (S. aculeatus, ?)  
From The Fisheries and Fishery Industries of the United States, Published in 1884-1887 by the U.S. Government Printing Office","https://photolib.noaa.gov/Portals/0//GravityImages/4427/ProportionalFixedWidth/figb039621690x800x800.jpg"
"Plate 135.  The Gulf Scup or Goat's Head Porgy.  Stenotomus caprinus, Goode andBean.  
From The Fisheries and Fishery Industries of the United States, Published in 1884-1887 by the U.S. Government Printing Office","https://photolib.noaa.gov/Portals/0//GravityImages/4428/ProportionalFixedWidth/figb039721690x800x800.jpg"
"Plate 136.  Milner's Pagellus.  Pagellus Milneri, Goode and Bean.  
From The Fisheries and Fishery Industries of the United States, Published in 1884-1887 by the U.S. Government Printing Office","https://photolib.noaa.gov/Portals/0//GravityImages/4429/ProportionalFixedWidth/figb039868708x800x800.jpg"
"Plate 137.  The Margate Fish, Bastard Snapper, or Charleston Porgy.  Sparuspagrus, L.  
From The Fisheries and Fishery Industries of the United States, Published in 1884-1887 by the U.S. Government Printing Office","https://photolib.noaa.gov/Portals/0//GravityImages/4430/ProportionalFixedWidth/figb039968708x800x800.jpg"
"Plate 138.  The Sailor's Choice.  Lagodon rhomboides (L.), Holbrook.  
From The Fisheries and Fishery Industries of the United States, Published in 1884-1887 by the U.S. Government Printing Office","https://photolib.noaa.gov/Portals/0//GravityImages/4431/ProportionalFixedWidth/figb040068708x800x800.jpg"
"Plate 139.  The Bermuda Chub.  Cyphosus boscii (Lac.), J. & G.  
From The Fisheries and Fishery Industries of the United States, Published in 1884-1887 by the U.S. Government Printing Office","https://photolib.noaa.gov/Portals/0//GravityImages/4432/ProportionalFixedWidth/figb040168708x800x800.jpg"
"Plate 140.  The Medialuna.  Scorpis californiensis, Steindachner.  
From The Fisheries and Fishery Industries of the United States, Published in 1884-1887 by the U.S. Government Printing Office","https://photolib.noaa.gov/Portals/0//GravityImages/4433/ProportionalFixedWidth/figb040268708x800x800.jpg"
"Plate 141.  The Florida Red Snapper.  Lutjanus Blackfordii, Goode and Bean.  
From The Fisheries and Fishery Industries of the United States, Published in 1884-1887 by the U.S. Government Printing Office","https://photolib.noaa.gov/Portals/0//GravityImages/4434/ProportionalFixedWidth/figb040368708x800x800.jpg"
"Plate 142.  The Pensacola Snapper.  Lutjanus Stearnsii, Goode and Bean.  
From The Fisheries and Fishery Industries of the United States, Published in 1884-1887 by the U.S. Government Printing Office","https://photolib.noaa.gov/Portals/0//GravityImages/4435/ProportionalFixedWidth/figb040468708x800x800.jpg"
"Plate 143.  The Mangrove Snapper.  Rhomboplites aurorubens (C. & V.), Vaillant.  
From The Fisheries and Fishery Industries of the United States, Published in 1884-1887 by the U.S. Government Printing Office","https://photolib.noaa.gov/Portals/0//GravityImages/4436/ProportionalFixedWidth/figb040568708x800x800.jpg"
"Plate 144.  The Black Grunt.  Haemulon plumieri (Lac.), J. & G.  
From The Fisheries and Fishery Industries of the United States, Published in 1884-1887 by the U.S. Government Printing Office","https://photolib.noaa.gov/Portals/0//GravityImages/4437/ProportionalFixedWidth/figb040625727x800x800.jpg"
"Plate 145.  The Striped Grunt.  Haemulon elegans (C. & V.).  
From The Fisheries and Fishery Industries of the United States, Published in 1884-1887 by the U.S. Government Printing Office","https://photolib.noaa.gov/Portals/0//GravityImages/4438/ProportionalFixedWidth/figb040725727x800x800.jpg"
"Plate 146.  The Pigfish.  Pomodasys fulvomaculatus (Mitch.), J. &. G.  
From The Fisheries and Fishery Industries of the United States, Published in 1884-1887 by the U.S. Government Printing Office","https://photolib.noaa.gov/Portals/0//GravityImages/4439/ProportionalFixedWidth/figb040825727x800x800.jpg"
"Plate 147.  The Big-Mouthed Black Bass, or Oswego Bass.  Micropterus salmoides(Lac.), Henshall.  
From The Fisheries and Fishery Industries of the United States, Published in 1884-1887 by the U.S. Government Printing Office","https://photolib.noaa.gov/Portals/0//GravityImages/4440/ProportionalFixedWidth/figb040925727x800x800.jpg"
"Plate 148.  The Small-Mouth Black Bass.  Micropterus Dolomiei, Lac.  
From The Fisheries and Fishery Industries of the United States, Published in 1884-1887 by the U.S. Government Printing Office","https://photolib.noaa.gov/Portals/0//GravityImages/4441/ProportionalFixedWidth/figb041025727x800x800.jpg"
"Plate 149.  The Rock-Bass or Red Eye.  Ambloplites rupestris (Raf.), Gill.  
From The Fisheries and Fishery Industries of the United States, Published in 1884-1887 by the U.S. Government Printing Office","https://photolib.noaa.gov/Portals/0//GravityImages/4442/ProportionalFixedWidth/figb041125727x800x800.jpg"
"Plate 150.  The Mud-Bass.  Acantharcus pomotis (Baird), Gill.  
From The Fisheries and Fishery Industries of the United States, Published in 1884-1887 by the U.S. Government Printing Office","https://photolib.noaa.gov/Portals/0//GravityImages/4443/ProportionalFixedWidth/figb041225727x800x800.jpg"
"Plate 151.  The Sacramento Perch.  Archoplites interruptus (Girard), Gill.  
From The Fisheries and Fishery Industries of the United States, Published in 1884-1887 by the U.S. Government Printing Office","https://photolib.noaa.gov/Portals/0//GravityImages/4444/ProportionalFixedWidth/figb041325727x800x800.jpg"
"Plate 152.  The War-Mouth Bass.  Choenobryttus gulosus (C. & V.), Jordan.  
From The Fisheries and Fishery Industries of the United States, Published in 1884-1887 by the U.S. Government Printing Office","https://photolib.noaa.gov/Portals/0//GravityImages/4445/ProportionalFixedWidth/figb041472745x800x800.jpg"
"Plate 153.  The Pumpkin-Seed or Sunfish.  Lepomis gibbosus (L.), McKay.  
From The Fisheries and Fishery Industries of the United States, Published in 1884-1887 by the U.S. Government Printing Office","https://photolib.noaa.gov/Portals/0//GravityImages/4446/ProportionalFixedWidth/figb041572745x800x800.jpg"
"Plate 154.  The Long-Eared Sunfish.  Lepomis auritus (L.), Raf.  
From The Fisheries and Fishery Industries of the United States, Published in 1884-1887 by the U.S. Government Printing Office","https://photolib.noaa.gov/Portals/0//GravityImages/4447/ProportionalFixedWidth/figb041672745x800x800.jpg"
"Plate 155.  The Blue Sunfish or Copper-Nose.  Lepomis pallidus (Mitch.), J. & G.  
From The Fisheries and Fishery Industries of the United States, Published in 1884-1887 by the U.S. Government Printing Office","https://photolib.noaa.gov/Portals/0//GravityImages/4448/ProportionalFixedWidth/figb041772745x800x800.jpg"
"Plate 156.  The Chinquapin Perch.  Lepomis punctatus (C. & V.), Jordan.  
From The Fisheries and Fishery Industries of the United States, Published in 1884-1887 by the U.S. Government Printing Office","https://photolib.noaa.gov/Portals/0//GravityImages/4449/ProportionalFixedWidth/figb041872745x800x800.jpg"
"Plate 157.  The Broad-Eared Sunfish.  Lepomis obscurus, Ag.  
From The Fisheries and Fishery Industries of the United States, Published in 1884-1887 by the U.S. Government Printing Office","https://photolib.noaa.gov/Portals/0//GravityImages/4450/ProportionalFixedWidth/figb041972745x800x800.jpg"
"Plate 158.  The Rainbow Sunfish.  Centrarchus macropterus (Lac.), Jordan.  
From The Fisheries and Fishery Industries of the United States, Published in 1884-1887 by the U.S. Government Printing Office","https://photolib.noaa.gov/Portals/0//GravityImages/4451/ProportionalFixedWidth/figb042072745x800x800.jpg"
"Plate 159.  The Calico Bass, or Strawberry Bass.  Pomoxys sparoides (Lac.),Grd.  
From The Fisheries and Fishery Industries of the United States, Published in 1884-1887 by the U.S. Government Printing Office","https://photolib.noaa.gov/Portals/0//GravityImages/4452/ProportionalFixedWidth/figb042172745x800x800.jpg"
"Plate 160.  The Crappie or Sac-A-Lait.  Pomoxys annularis, Raf.  
From The Fisheries and Fishery Industries of the United States, Published in 1884-1887 by the U.S. Government Printing Office","https://photolib.noaa.gov/Portals/0//GravityImages/4453/ProportionalFixedWidth/figb042229763x800x800.jpg"
"Plate 161.  The Black-Banded Sunfish.  Mesagonistius chaetodon (Baird), Gill.  
From The Fisheries and Fishery Industries of the United States, Published in 1884-1887 by the U.S. Government Printing Office","https://photolib.noaa.gov/Portals/0//GravityImages/4454/ProportionalFixedWidth/figb042329763x800x800.jpg"
"Plate 162.  The Sea Bass.  Serranus atrarius (L.), J. & G.  
From The Fisheries and Fishery Industries of the United States, Published in 1884-1887 by the U.S. Government Printing Office","https://photolib.noaa.gov/Portals/0//GravityImages/4455/ProportionalFixedWidth/figb042429763x800x800.jpg"
"Plate 163.  The Squirrel-Fish.  Serranus fascicularis, C. & V.  
From The Fisheries and Fishery Industries of the United States, Published in 1884-1887 by the U.S. Government Printing Office","https://photolib.noaa.gov/Portals/0//GravityImages/4456/ProportionalFixedWidth/figb042529763x800x800.jpg"
"Plate 164.  The Red Grouper.  Epinephelus morio (Cuv.), Gill.  
From The Fisheries and Fishery Industries of the United States, Published in 1884-1887 by the U.S. Government Printing Office","https://photolib.noaa.gov/Portals/0//GravityImages/4457/ProportionalFixedWidth/figb042629763x800x800.jpg"
"Plate 165.  The Jew-Fish or Warsaw.  Promicrops guasa, Poey.  
From The Fisheries and Fishery Industries of the United States, Published in 1884-1887 by the U.S. Government Printing Office","https://photolib.noaa.gov/Portals/0//GravityImages/4458/ProportionalFixedWidth/figb042729763x800x800.jpg"
"Plate 166.  The West Indian Cabrilla.  Serranus clathratus (Grd.), Steind.  
From The Fisheries and Fishery Industries of the United States, Published in 1884-1887 by the U.S. Government Printing Office","https://photolib.noaa.gov/Portals/0//GravityImages/4459/ProportionalFixedWidth/figb042829763x800x800.jpg"
"Plate 167.  The Pensacola Black Grouper.  Trisotropis (or Mycteroperca)microlepsis, Goode and Bean.  
From The Fisheries and Fishery Industries of the United States, Published in 1884-1887 by the U.S. Government Printing Office","https://photolib.noaa.gov/Portals/0//GravityImages/4460/ProportionalFixedWidth/figb042929763x800x800.jpg"
"Plate 168.  The Yellow Perch.  Perca americana, Schrank.  
From The Fisheries and Fishery Industries of the United States, Published in 1884-1887 by the U.S. Government Printing Office","https://photolib.noaa.gov/Portals/0//GravityImages/4461/ProportionalFixedWidth/figb043076781x800x800.jpg"
"Plate 169.  The Wall-Eyed Pike or Dory.  Stizostedium vitreum (Mitch.), Jordanand Copeland.  The Sauger or Land Pike.  Stizostedium canadense (Smith),Jordan.  
From The Fisheries and Fishery Industries of the United States, Published in 1884-1887 by the U.S. Government Printing Office","https://photolib.noaa.gov/Portals/0//GravityImages/4462/ProportionalFixedWidth/figb043176781x800x800.jpg"
"Plate 170.  The Striped Bass or Rockfish.  Roccus lineatus (Bloch), Gill.(Roccus saxatilis, auctorum.)  
From The Fisheries and Fishery Industries of the United States, Published in 1884-1887 by the U.S. Government Printing Office","https://photolib.noaa.gov/Portals/0//GravityImages/4463/ProportionalFixedWidth/figb043276781x800x800.jpg"
"Plate 171.  The White Bass.  Roccus chrysops (Raf.), Gill.  
From The Fisheries and Fishery Industries of the United States, Published in 1884-1887 by the U.S. Government Printing Office","https://photolib.noaa.gov/Portals/0//GravityImages/4464/ProportionalFixedWidth/figb043376781x800x800.jpg"
"Plate 172.  The Yellow Bass.  Roccus interruptus (Gill), J. & G.  
From The Fisheries and Fishery Industries of the United States, Published in 1884-1887 by the U.S. Government Printing Office","https://photolib.noaa.gov/Portals/0//GravityImages/4465/ProportionalFixedWidth/figb043476781x800x800.jpg"
"Plate 173.  The White Perch.  Roccus americanus (Gml.), J. & G.  
From The Fisheries and Fishery Industries of the United States, Published in 1884-1887 by the U.S. Government Printing Office","https://photolib.noaa.gov/Portals/0//GravityImages/4466/ProportionalFixedWidth/figb043576781x800x800.jpg"
"Plate 174.  The Bluefish.  Pomatomus saltatrix (L.), Gill.  The Cobia or Crab-Eater.  Elacate Canada (L.), Gill.  
From The Fisheries and Fishery Industries of the United States, Published in 1884-1887 by the U.S. Government Printing Office","https://photolib.noaa.gov/Portals/0//GravityImages/4467/ProportionalFixedWidth/figb043676781x800x800.jpg"
"Plate 175.  The Triple-Tail or Black Grouper.  Lobotes surinamensis (Bl.),Cuvier.  
From The Fisheries and Fishery Industries of the United States, Published in 1884-1887 by the U.S. Government Printing Office","https://photolib.noaa.gov/Portals/0//GravityImages/4468/ProportionalFixedWidth/figb043776781x800x800.jpg"
"Plate 176.  The Moon-Fish or Spade-Fish.  Choetodipterus faber (Brouss), J. & G.  
From The Fisheries and Fishery Industries of the United States, Published in 1884-1887 by the U.S. Government Printing Office","https://photolib.noaa.gov/Portals/0//GravityImages/4469/ProportionalFixedWidth/figb043876781x800x800.jpg"
"Plate 177.  The Spear-Fish Remora.  Rhombochirus osteochir (Cuv.), Gill.  TheSword-Fish Remora.  Remoropsis Brachyptera, Lowe.  
From The Fisheries and Fishery Industries of the United States, Published in 1884-1887 by the U.S. Government Printing Office","https://photolib.noaa.gov/Portals/0//GravityImages/4470/ProportionalFixedWidth/figb043933800x800x800.jpg"
"Plate 178.  The West Indian Barracouta or Sennet.  Sphyraena picuda, Schn.The Northern Barracouta.  Sphyraena borealis, de Kay.  
From The Fisheries and Fishery Industries of the United States, Published in 1884-1887 by the U.S. Government Printing Office","https://photolib.noaa.gov/Portals/0//GravityImages/4471/ProportionalFixedWidth/figb044033800x800x800.jpg"
"Plate 179.  The Striped Mullet.  Mugil albula, L.  The White Mullet.  Mugilbrasiliensis, Agass.  
From The Fisheries and Fishery Industries of the United States, Published in 1884-1887 by the U.S. Government Printing Office","https://photolib.noaa.gov/Portals/0//GravityImages/4472/ProportionalFixedWidth/figb044133800x800x800.jpg"
"Plate 180.  The Sand Smelt or Silver Sides.  Menidia notata (Mitch.), J. & G.The California Smelt or Pescadillo.  Atherinopsis californiensis, Girard.  
From The Fisheries and Fishery Industries of the United States, Published in 1884-1887 by the U.S. Government Printing Office","https://photolib.noaa.gov/Portals/0//GravityImages/4473/ProportionalFixedWidth/figb044233800x800x800.jpg"
"Plate 181.  The Two-Spined Stickleback.  Gasterosteus aculeatus, L.  The SilverGar-Fish.  Tylosurus longirostris (Mitch.), J. & G.  The Skipper or Saury.Scomberesox saurus (Walb.), Fleming.  
From The Fisheries and Fishery Industries of the United States, Published in 1884-1887 by the U.S. Government Printing Office","https://photolib.noaa.gov/Portals/0//GravityImages/4474/ProportionalFixedWidth/figb044333800x800x800.jpg"
"Plate 182.  The Half Beak.  Hemiramphus unifasciatus (Ranzani).  The CaliforniaFlying-Fish.  Exocoetus californiensis, Cooper.  
From The Fisheries and Fishery Industries of the United States, Published in 1884-1887 by the U.S. Government Printing Office","https://photolib.noaa.gov/Portals/0//GravityImages/4475/ProportionalFixedWidth/figb044433800x800x800.jpg"
"Plate 183.  The Pike.  Esox lucius, L.  The Pickerel or Federation Pike.  Esoxreticulatus, Le Sueur.  
From The Fisheries and Fishery Industries of the United States, Published in 1884-1887 by the U.S. Government Printing Office","https://photolib.noaa.gov/Portals/0//GravityImages/4476/ProportionalFixedWidth/figb044533800x800x800.jpg"
"Plate 184.  The Western Brook Pickerel.  Esox umbrosus, Kirtland.  TheMuskellunge.  Esox nobilior, Thompson.  
From The Fisheries and Fishery Industries of the United States, Published in 1884-1887 by the U.S. Government Printing Office","https://photolib.noaa.gov/Portals/0//GravityImages/4477/ProportionalFixedWidth/figb044633800x800x800.jpg"
"Plate 185.  The Mummichog.  (Female.)  Fundulis majalis (Walb.), Gthr.  TheBlackfish of Alaska.  Dallia pectoralis, Bean.  
From The Fisheries and Fishery Industries of the United States, Published in 1884-1887 by the U.S. Government Printing Office","https://photolib.noaa.gov/Portals/0//GravityImages/4478/ProportionalFixedWidth/figb044780818x800x800.jpg"
"Plate 187A.  The Steel Head.  Salmo Gairdneri, Richardson.  
From The Fisheries and Fishery Industries of the United States, Published in 1884-1887 by the U.S. Government Printing Office","https://photolib.noaa.gov/Portals/0//GravityImages/4479/ProportionalFixedWidth/figb044880818x800x800.jpg"
"Plate 187 B.  The Rainbow Trout.  Salmo irideus, Gibbons.  
From The Fisheries and Fishery Industries of the United States, Published in 1884-1887 by the U.S. Government Printing Office","https://photolib.noaa.gov/Portals/0//GravityImages/4480/ProportionalFixedWidth/figb044980818x800x800.jpg"
"Plate 188A.  The Black-Spotted Trout.  Salmo purpuratus, Pallas.  
From The Fisheries and Fishery Industries of the United States, Published in 1884-1887 by the U.S. Government Printing Office","https://photolib.noaa.gov/Portals/0//GravityImages/4481/ProportionalFixedWidth/figb045080818x800x800.jpg"
"Plate 188B.  The Kayko or Dog Salmon.  Oncorhyncus keta (Walb.), Gill & Jordan.  
From The Fisheries and Fishery Industries of the United States, Published in 1884-1887 by the U.S. Government Printing Office","https://photolib.noaa.gov/Portals/0//GravityImages/4482/ProportionalFixedWidth/figb045180818x800x800.jpg"
"Plate 189A.  The Gorbuscha or Hump-Backed Salmon.  Oncorhyncus gorbuscha (Walb.), Gill & Jordan.  
From The Fisheries and Fishery Industries of the United States, Published in 1884-1887 by the U.S. Government Printing Office","https://photolib.noaa.gov/Portals/0//GravityImages/4483/ProportionalFixedWidth/figb045280818x800x800.jpg"
"Plate 189B.  The Kisutch or Silver Salmon.  Oncorhyncus kisutch (Walb.), J. & G.  
From The Fisheries and Fishery Industries of the United States, Published in 1884-1887 by the U.S. Government Printing Office","https://photolib.noaa.gov/Portals/0//GravityImages/4484/ProportionalFixedWidth/figb045380818x800x800.jpg"
"Plate 190.  The Krasnaya Ryba, Red-Fish of Idaho, or Blue Back Salmon.Oncorhyncus nerka (Walb.), Gill & Jordan.  Top - Hooked-jaw male.  Bottom -Female.  
From The Fisheries and Fishery Industries of the United States, Published in 1884-1887 by the U.S. Government Printing Office","https://photolib.noaa.gov/Portals/0//GravityImages/4485/ProportionalFixedWidth/figb045480818x800x800.jpg"
"Plate 191A.  The Krasnaya Ryba or Blue Back Salmon.Oncorhyncus nerka (Walb.), Gill & Jordan.  
From The Fisheries and Fishery Industries of the United States, Published in 1884-1887 by the U.S. Government Printing Office","https://photolib.noaa.gov/Portals/0//GravityImages/4486/ProportionalFixedWidth/figb045580818x800x800.jpg"
"Plate 191B.  The Namaycush or Lake Trout.  Salvelinus namaycush (Walb.), Goode.  
From The Fisheries and Fishery Industries of the United States, Published in 1884-1887 by the U.S. Government Printing Office","https://photolib.noaa.gov/Portals/0//GravityImages/4487/ProportionalFixedWidth/figb045637836x800x800.jpg"
"Plate 192.  The Speckled Trout.  Salvelinus fontinalus (Mitch.), Gill & Jordan.  
From The Fisheries and Fishery Industries of the United States, Published in 1884-1887 by the U.S. Government Printing Office","https://photolib.noaa.gov/Portals/0//GravityImages/4488/ProportionalFixedWidth/figb045737836x800x800.jpg"
"Plate 193.  The Oquassa Trout.  Salvelinus oquassa (Grd.), Gill & Jordan.  TheMalma or Dolly Varden Trout.  Salvelinus malma (Walb.), J. & G.  
From The Fisheries and Fishery Industries of the United States, Published in 1884-1887 by the U.S. Government Printing Office","https://photolib.noaa.gov/Portals/0//GravityImages/4489/ProportionalFixedWidth/figb045837836x800x800.jpg"
"Plate 194.  The Grayling.  thymallus tricolor, Cope.  
From The Fisheries and Fishery Industries of the United States, Published in 1884-1887 by the U.S. Government Printing Office","https://photolib.noaa.gov/Portals/0//GravityImages/4490/ProportionalFixedWidth/figb045937836x800x800.jpg"
"Plate 195.  The Alaska Grayling.  Thymallus signifer, Richardson.  
From The Fisheries and Fishery Industries of the United States, Published in 1884-1887 by the U.S. Government Printing Office","https://photolib.noaa.gov/Portals/0//GravityImages/4491/ProportionalFixedWidth/figb046037836x800x800.jpg"
"Plate 196.  The Whitefish.  Coregonus clupeiformis (Mitch.), Milner.  
From The Fisheries and Fishery Industries of the United States, Published in 1884-1887 by the U.S. Government Printing Office","https://photolib.noaa.gov/Portals/0//GravityImages/4492/ProportionalFixedWidth/figb046137836x800x800.jpg"
"Plate 197A.  The Cisco or Lake Herring.  Coregonus Artedi, Lesueur.  
From The Fisheries and Fishery Industries of the United States, Published in 1884-1887 by the U.S. Government Printing Office","https://photolib.noaa.gov/Portals/0//GravityImages/4493/ProportionalFixedWidth/figb046237836x800x800.jpg"
"Plate 197 B.  The Moon-Eye or Cisco of Lake Michigan.  Coregonus Hoyi (Gill.),Jordan.  
From The Fisheries and Fishery Industries of the United States, Published in 1884-1887 by the U.S. Government Printing Office","https://photolib.noaa.gov/Portals/0//GravityImages/4494/ProportionalFixedWidth/figb046337836x800x800.jpg"
"Plate 198A.  The Alaska Whitefish.  Coregonus Merki, Gthr.  
From The Fisheries and Fishery Industries of the United States, Published in 1884-1887 by the U.S. Government Printing Office","https://photolib.noaa.gov/Portals/0//GravityImages/4495/ProportionalFixedWidth/figb046484854x800x800.jpg"
"Plate 198B.  The Lauretta Whitefish.  Coregonus Laurettae, Bean.  
From The Fisheries and Fishery Industries of the United States, Published in 1884-1887 by the U.S. Government Printing Office","https://photolib.noaa.gov/Portals/0//GravityImages/4496/ProportionalFixedWidth/figb046584854x800x800.jpg"
"Plate 199.  The Eastern Smelt.  Osmerus mordax, (Mitch.), Gill.  The AlaskaSmelt.  Osmerus dentex, Steindachner.  
From The Fisheries and Fishery Industries of the United States, Published in 1884-1887 by the U.S. Government Printing Office","https://photolib.noaa.gov/Portals/0//GravityImages/4497/ProportionalFixedWidth/figb046684854x800x800.jpg"
"Plate 200.  The California Surf Smelt.  Hypomesus pretiosus (Grd.), Gill.  TheAlaska Surf Smelt.  Hypomesus olidus (Pallas), Gthr.  
From The Fisheries and Fishery Industries of the United States, Published in 1884-1887 by the U.S. Government Printing Office","https://photolib.noaa.gov/Portals/0//GravityImages/4498/ProportionalFixedWidth/figb046784854x800x800.jpg"
"Plate 201.  The Capelin.  Mallotus villosus (Muller), Cuv.  The Eulachon.Thaleichthys pacificus (Rich.), Girard.  
From The Fisheries and Fishery Industries of the United States, Published in 1884-1887 by the U.S. Government Printing Office","https://photolib.noaa.gov/Portals/0//GravityImages/4499/ProportionalFixedWidth/figb046884854x800x800.jpg"
"Plate 202.  The Hand-Saw Fish.  Alepidosaurus ferox, Lowe.  Baird'sAlepocephalus.  Alepocephalus Bairdii, Goode & Bean.  
From The Fisheries and Fishery Industries of the United States, Published in 1884-1887 by the U.S. Government Printing Office","https://photolib.noaa.gov/Portals/0//GravityImages/4500/ProportionalFixedWidth/figb046984854x800x800.jpg"
"Plate 203.  Muller's Scopelus.  Scopelus Mulleri (Gmel.), Collett.The Snake-Fish.  Trachinocephalus myops (Forster), Gill.  
From The Fisheries and Fishery Industries of the United States, Published in 1884-1887 by the U.S. Government Printing Office","https://photolib.noaa.gov/Portals/0//GravityImages/4501/ProportionalFixedWidth/figb047084854x800x800.jpg"
"Plate 204. The Herring.  Clupea harengus, L.  The California Herring.  Clupeamirabilis, Girard.  
From The Fisheries and Fishery Industries of the United States, Published in 1884-1887 by the U.S. Government Printing Office","https://photolib.noaa.gov/Portals/0//GravityImages/4502/ProportionalFixedWidth/figb047184854x800x800.jpg"
"Plate 205.  The Menhaden or Mossbunker.  Brevoortia tyrannus (Latrobe), Goode.  
From The Fisheries and Fishery Industries of the United States, Published in 1884-1887 by the U.S. Government Printing Office","https://photolib.noaa.gov/Portals/0//GravityImages/4503/ProportionalFixedWidth/figb047241873x800x800.jpg"
"Plate 206.  The Gulf Menhaden.  Brevoortia patronus, Goode.  
From The Fisheries and Fishery Industries of the United States, Published in 1884-1887 by the U.S. Government Printing Office","https://photolib.noaa.gov/Portals/0//GravityImages/4504/ProportionalFixedWidth/figb047341873x800x800.jpg"
"Plate 207.  The Branch Herring.  (Female.)  Clupea vernalis, Mitchill.  
From The Fisheries and Fishery Industries of the United States, Published in 1884-1887 by the U.S. Government Printing Office","https://photolib.noaa.gov/Portals/0//GravityImages/4505/ProportionalFixedWidth/figb047441873x800x800.jpg"
"Plate 208.  The Branch Herring.  (Male.)  Clupea vernalis, Mitchill.  
From The Fisheries and Fishery Industries of the United States, Published in 1884-1887 by the U.S. Government Printing Office","https://photolib.noaa.gov/Portals/0//GravityImages/4506/ProportionalFixedWidth/figb047541873x800x800.jpg"
"Plate 209.  The Glut or Summer Herring.  (Male.)  Clupea aestivalis, Mitchill.  
From The Fisheries and Fishery Industries of the United States, Published in 1884-1887 by the U.S. Government Printing Office","https://photolib.noaa.gov/Portals/0//GravityImages/4507/ProportionalFixedWidth/figb047641873x800x800.jpg"
"Plate 210.  The Glut Herring.  (Female.)  Clupea aestivalis, Mitchill.  
From The Fisheries and Fishery Industries of the United States, Published in 1884-1887 by the U.S. Government Printing Office","https://photolib.noaa.gov/Portals/0//GravityImages/4508/ProportionalFixedWidth/figb047741873x800x800.jpg"
"Plate 211.  The Inland Alewife or Skipjack.  Clupea chrysochloris (Raf.), J. &G.  
From The Fisheries and Fishery Industries of the United States, Published in 1884-1887 by the U.S. Government Printing Office","https://photolib.noaa.gov/Portals/0//GravityImages/4509/ProportionalFixedWidth/figb047841873x800x800.jpg"
"Plate 212.  The Shad.  (Male.)  Clupea sapidissima, Wilson.  
From The Fisheries and Fishery Industries of the United States, Published in 1884-1887 by the U.S. Government Printing Office","https://photolib.noaa.gov/Portals/0//GravityImages/4510/ProportionalFixedWidth/figb047941873x800x800.jpg"
